abstract,accession_number,alternate_title,api_link,api_model,ark,batch_ids,box_name,box_number,canonical_link,caption,catalog_key,collection,contributor,create_date,creator,csv_metadata_update_jobs,cultural_context,date_created,description,file_sets,folder_name,folder_number,genre,id,identifier,iiif_manifest,indexed_at,ingest_project,ingest_sheet,keywords,language,legacy_identifier,library_unit,license,location,modified_date,notes,physical_description_material,physical_description_size,preservation_level,project,provenance,published,publisher,related_material,related_url,representative_file_set,rights_holder,rights_statement,scope_and_contents,series,source,status,style_period,subject,table_of_contents,technique,terms_of_use,thumbnail,title,visibility,work_type
,Accession:319836,,https://api.dc.library.northwestern.edu/api/v2/works/2d67e27f-ee63-48de-825a-8a422bbe19b4,Work,ark:/81985/n27659s9w,,,,https://dc.library.northwestern.edu/items/2d67e27f-ee63-48de-825a-8a422bbe19b4,Philosophie,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Kolb, Eugene (Editor)",2021-03-15T18:24:16.612660Z,"Vogel, A.",,,"July 23, 1892",,inu-dil-e62026dc-ce91-4ce8-8083-70c23b1e0f1c.tif,,,caricatures,2d67e27f-ee63-48de-825a-8a422bbe19b4,,https://api.dc.library.northwestern.edu/api/v2/works/2d67e27f-ee63-48de-825a-8a422bbe19b4?as=iiif,2023-02-20T16:37:52.998319,None,None,,French,inu:dil-e62026dc-ce91-4ce8-8083-70c23b1e0f1c,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/106df582-be5f-4863-ae12-b38a43ea51c8,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Caricatures and cartoons|Periodicals",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/2d67e27f-ee63-48de-825a-8a422bbe19b4/thumbnail,"La Caricature, année 13, no 656 (23 juillet 1892) , cover",Public,Image
,Accession:320130,,https://api.dc.library.northwestern.edu/api/v2/works/3c73c60b-5c0f-440e-b10d-2a7ad837b617,Work,ark:/81985/n2f766k06,,,,https://dc.library.northwestern.edu/items/3c73c60b-5c0f-440e-b10d-2a7ad837b617,Diner en plein air,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Kolb, Eugene (Editor)",2021-03-15T19:31:28.829928Z,"Sorel, A.",,,"June 26, 1886",,inu-dil-3fdf971c-d88e-43fa-8243-bded4e028824.tif,,,caricatures,3c73c60b-5c0f-440e-b10d-2a7ad837b617,,https://api.dc.library.northwestern.edu/api/v2/works/3c73c60b-5c0f-440e-b10d-2a7ad837b617?as=iiif,2023-02-20T16:38:06.956748,None,None,,French,inu:dil-3fdf971c-d88e-43fa-8243-bded4e028824,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/f5c8246f-e753-4c82-bfa4-6af62b93d07d,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Caricatures and cartoons|Periodicals",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/3c73c60b-5c0f-440e-b10d-2a7ad837b617/thumbnail,"La Caricature, no 339 (26 juin 1886), cover",Public,Image
,Accession:320257,,https://api.dc.library.northwestern.edu/api/v2/works/35ecb876-62e3-432c-8d9c-d76427f3834e,Work,ark:/81985/n2794158p,,,,https://dc.library.northwestern.edu/items/35ecb876-62e3-432c-8d9c-d76427f3834e,Promenade a anes,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Job, 1858-1931|Kolb, Eugene (Editor)",2021-03-15T19:02:15.401305Z,Yves et Barret,,,"September 27, 1884",,inu-dil-0c05a9ef-81d8-4d80-90ff-87d2d7486dfa.tif,,,caricatures,35ecb876-62e3-432c-8d9c-d76427f3834e,,https://api.dc.library.northwestern.edu/api/v2/works/35ecb876-62e3-432c-8d9c-d76427f3834e?as=iiif,2023-02-20T16:38:12.910134,None,None,,French,inu:dil-0c05a9ef-81d8-4d80-90ff-87d2d7486dfa,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/05e9a283-256c-4046-949f-2e4d05f1fa86,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Caricatures and cartoons|Periodicals",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/35ecb876-62e3-432c-8d9c-d76427f3834e/thumbnail,"La Caricature, no 248 (27 septembre 1884), cover",Public,Image
,Accession:320318,,https://api.dc.library.northwestern.edu/api/v2/works/3e63a2cd-1052-443c-bfd2-6b0b10fcc878,Work,ark:/81985/n2cc0v524,,,,https://dc.library.northwestern.edu/items/3e63a2cd-1052-443c-bfd2-6b0b10fcc878,Aux grandes manœuvres,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Job, 1858-1931|Kolb, Eugene (Editor)",2021-03-15T19:39:59.047636Z,Yves et Barret,,,"September 15, 1883",,inu-dil-866a1dc2-b68a-427a-8329-b12e58da2cd9.tif,,,caricatures,3e63a2cd-1052-443c-bfd2-6b0b10fcc878,,https://api.dc.library.northwestern.edu/api/v2/works/3e63a2cd-1052-443c-bfd2-6b0b10fcc878?as=iiif,2023-02-20T16:38:20.905739,None,None,,French,inu:dil-866a1dc2-b68a-427a-8329-b12e58da2cd9,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/6d540461-0640-4e35-a2f0-863fff9333c2,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Caricatures and cartoons|Periodicals",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/3e63a2cd-1052-443c-bfd2-6b0b10fcc878/thumbnail,"La Caricature, no 194 (15 septembre 1883), pages 292-293",Public,Image
,Accession:319908,,https://api.dc.library.northwestern.edu/api/v2/works/4099b570-7c99-4a4e-bc45-ad625e826cf0,Work,ark:/81985/n2hx1629f,,,,https://dc.library.northwestern.edu/items/4099b570-7c99-4a4e-bc45-ad625e826cf0,Heures Parisiennes - L'heure du lever,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Robida, Albert, 1848-1926|Robida, Albert, 1848-1926|Kolb, Eugene (Editor)|Robida, Albert, 1848-1926",2021-03-15T19:49:27.526040Z,,,,"March 29, 1890",,inu-dil-f8dd67e5-faea-492b-b5b5-9749e9aaa503.tif,,,caricatures,4099b570-7c99-4a4e-bc45-ad625e826cf0,,https://api.dc.library.northwestern.edu/api/v2/works/4099b570-7c99-4a4e-bc45-ad625e826cf0?as=iiif,2023-02-20T16:38:36.560913,None,None,,French,inu:dil-f8dd67e5-faea-492b-b5b5-9749e9aaa503,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/68d7eb64-553b-44ef-b2ad-55bb040c68f4,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Caricatures and cartoons|Periodicals",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/4099b570-7c99-4a4e-bc45-ad625e826cf0/thumbnail,"La Caricature, année 11, no 535 (29 mars 1890), cover",Public,Image
,Accession:320345,,https://api.dc.library.northwestern.edu/api/v2/works/42322b3c-97bb-47c3-8a38-302c836c1013,Work,ark:/81985/n2vh5cw0d,,,,https://dc.library.northwestern.edu/items/42322b3c-97bb-47c3-8a38-302c836c1013,Les mille et une nuits,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Robida, Albert, 1848-1926|Robida, Albert, 1848-1926|Kolb, Eugene (Editor)|Robida, Albert, 1848-1926",2021-03-15T19:56:20.531748Z,Yves et Barret,,,"January 14, 1882",,inu-dil-5723e327-af15-4f61-a280-290711d4f1fc.tif,,,caricatures,42322b3c-97bb-47c3-8a38-302c836c1013,,https://api.dc.library.northwestern.edu/api/v2/works/42322b3c-97bb-47c3-8a38-302c836c1013?as=iiif,2023-02-20T16:38:37.745222,None,None,,French,inu:dil-5723e327-af15-4f61-a280-290711d4f1fc,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/01b0fb62-950a-47cd-bcc5-b0bdc75c1e94,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Caricatures and cartoons|Periodicals",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/42322b3c-97bb-47c3-8a38-302c836c1013/thumbnail,"La Caricature, no 107 (14 janvier 1882), cover",Public,Image
,Accession:320331,,https://api.dc.library.northwestern.edu/api/v2/works/9223c8b1-0192-4f9b-9909-e0431d8162ba,Work,ark:/81985/n2x921w53,,,,https://dc.library.northwestern.edu/items/9223c8b1-0192-4f9b-9909-e0431d8162ba,Un St. Cyrien qui perd son casoar,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Kolb, Eugene (Editor)",2021-03-16T06:21:29.753659Z,"Draner, 1833-1926|Fernique, Charles",,,"November 10, 1883",,inu-dil-c5b3e83e-950f-49bf-a31c-fc968bf746df.tif,,,caricatures,9223c8b1-0192-4f9b-9909-e0431d8162ba,,https://api.dc.library.northwestern.edu/api/v2/works/9223c8b1-0192-4f9b-9909-e0431d8162ba?as=iiif,2023-02-20T16:38:51.935375,None,None,,French,inu:dil-c5b3e83e-950f-49bf-a31c-fc968bf746df,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/a838df15-da80-49d4-a9ac-9b1bd464fe12,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Caricatures and cartoons|Periodicals",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/9223c8b1-0192-4f9b-9909-e0431d8162ba/thumbnail,"La Caricature, no 202 (10 novembre 1883), cover",Public,Image
,Accession:319924,,https://api.dc.library.northwestern.edu/api/v2/works/43d77bfb-3140-4712-8967-73841a4a89d5,Work,ark:/81985/n2qn5zp8r,,,,https://dc.library.northwestern.edu/items/43d77bfb-3140-4712-8967-73841a4a89d5,Ces Bons Domestiques,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Kolb, Eugene (Editor)|Michelet, Jules, 1798-1874",2021-03-15T20:03:29.726515Z,Godefroy,,,"August 16, 1890",,inu-dil-0f6194e0-5ba3-47c8-acf9-8a8e79aecb47.tif,,,caricatures,43d77bfb-3140-4712-8967-73841a4a89d5,,https://api.dc.library.northwestern.edu/api/v2/works/43d77bfb-3140-4712-8967-73841a4a89d5?as=iiif,2023-02-20T16:39:08.399648,None,None,,French,inu:dil-0f6194e0-5ba3-47c8-acf9-8a8e79aecb47,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/098239c6-7c91-4c53-8e61-e55f95346ec1,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/43d77bfb-3140-4712-8967-73841a4a89d5/thumbnail,"La Caricature, année 11, no 555 (16 août 1890), cover",Public,Image
,Accession:319865,,https://api.dc.library.northwestern.edu/api/v2/works/b5cc0f0e-2585-4230-bf14-455cf0db01c1,Work,ark:/81985/n23j39c6h,,,,https://dc.library.northwestern.edu/items/b5cc0f0e-2585-4230-bf14-455cf0db01c1,Modes du Jour,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Robida, Albert, 1848-1926|Robida, Albert, 1848-1926|Kolb, Eugene (Editor)|Robida, Albert, 1848-1926",2021-03-16T14:46:52.139721Z,,,,"April 4, 1891",,inu-dil-d86c1d8c-99b6-4a07-a257-359caa169b9b.tif,,,caricatures,b5cc0f0e-2585-4230-bf14-455cf0db01c1,,https://api.dc.library.northwestern.edu/api/v2/works/b5cc0f0e-2585-4230-bf14-455cf0db01c1?as=iiif,2023-02-20T16:39:16.543270,None,None,,French,inu:dil-d86c1d8c-99b6-4a07-a257-359caa169b9b,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/be6cef1d-fb18-44fb-8ab8-3b5e4a54cd5c,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Caricatures and cartoons|Periodicals",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/b5cc0f0e-2585-4230-bf14-455cf0db01c1/thumbnail,"La Caricature, année 12, no 588 (4 avril 1891), cover",Public,Image
,Accession:319822,,https://api.dc.library.northwestern.edu/api/v2/works/a0bf731c-8514-4628-814a-5383be47f438,Work,ark:/81985/n2dr2pm75,,,,https://dc.library.northwestern.edu/items/a0bf731c-8514-4628-814a-5383be47f438,Nos Domestiques,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Kolb, Eugene (Editor)",2021-03-16T13:01:19.333591Z,"V.D.H., Sc|Vogel, A.",,,"September 17, 1892",,inu-dil-451e9762-57d8-48f6-8854-485831568be1.tif,,,caricatures,a0bf731c-8514-4628-814a-5383be47f438,,https://api.dc.library.northwestern.edu/api/v2/works/a0bf731c-8514-4628-814a-5383be47f438?as=iiif,2023-02-20T16:39:25.479357,None,None,,French,inu:dil-451e9762-57d8-48f6-8854-485831568be1,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/59c97cff-cd1b-41c5-9c69-337e963f488f,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/a0bf731c-8514-4628-814a-5383be47f438/thumbnail,"La Caricature, année 13, no 664 (17 septembre 1892), cover",Public,Image
,Accession:319895,,https://api.dc.library.northwestern.edu/api/v2/works/a83189e0-7549-4dbb-88e7-2155736745e8,Work,ark:/81985/n20000b8q,,,,https://dc.library.northwestern.edu/items/a83189e0-7549-4dbb-88e7-2155736745e8,Messieurs les Polytechniciens,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Kolb, Eugene (Editor)",2021-03-16T13:35:32.441771Z,"Draner, 1833-1926",,,"December 12, 1891",,inu-dil-c6cb8546-f142-4603-a4aa-498ed12d8207.tif,,,caricatures,a83189e0-7549-4dbb-88e7-2155736745e8,,https://api.dc.library.northwestern.edu/api/v2/works/a83189e0-7549-4dbb-88e7-2155736745e8?as=iiif,2023-02-20T16:39:58.449894,None,None,,French,inu:dil-c6cb8546-f142-4603-a4aa-498ed12d8207,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/7a0978d3-9471-4596-a679-a4c2c839acfa,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Caricatures and cartoons|Periodicals",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/a83189e0-7549-4dbb-88e7-2155736745e8/thumbnail,"La Caricature, année 12, no 624 (12 décembre 1891), cover",Public,Image
,Accession:319840,,https://api.dc.library.northwestern.edu/api/v2/works/4d66de3c-23c0-4a96-a25d-23a46d33ffca,Work,ark:/81985/n2r49gn09,,,,https://dc.library.northwestern.edu/items/4d66de3c-23c0-4a96-a25d-23a46d33ffca,À la mer,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Kolb, Eugene (Editor)",2021-03-15T20:47:04.825522Z,"Radiguet, Max, 1816-1899|J. Vitou et Cie, Sc",,,"August 20, 1892",,inu-dil-67cf7060-74cb-4d47-ad8f-8695afc0903f.tif,,,caricatures,4d66de3c-23c0-4a96-a25d-23a46d33ffca,,https://api.dc.library.northwestern.edu/api/v2/works/4d66de3c-23c0-4a96-a25d-23a46d33ffca?as=iiif,2023-02-20T16:40:11.823140,None,None,,French,inu:dil-67cf7060-74cb-4d47-ad8f-8695afc0903f,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/a1347984-02a3-4d38-8e1f-5aa1e51d6708,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Caricatures and cartoons|Periodicals",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/4d66de3c-23c0-4a96-a25d-23a46d33ffca/thumbnail,"La Caricature, année 13, no 660 (20 août 1892), cover",Public,Image
,Accession:320017,,https://api.dc.library.northwestern.edu/api/v2/works/4bcd1d60-5d03-443e-a527-f883229b618e,Work,ark:/81985/n2r20s77x,,,,https://dc.library.northwestern.edu/items/4bcd1d60-5d03-443e-a527-f883229b618e,Jalousie,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Kolb, Eugene (Editor)",2021-03-15T20:39:32.495954Z,Godefroy,,,"June 16, 1888",,inu-dil-7adb2e57-0884-450d-9638-e4a4f433f736.tif,,,caricatures,4bcd1d60-5d03-443e-a527-f883229b618e,,https://api.dc.library.northwestern.edu/api/v2/works/4bcd1d60-5d03-443e-a527-f883229b618e?as=iiif,2023-02-20T16:40:20.782404,None,None,,French,inu:dil-7adb2e57-0884-450d-9638-e4a4f433f736,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/e2a37da4-a378-4b80-9534-b71f35d2fcc6,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Caricatures and cartoons|Periodicals",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/4bcd1d60-5d03-443e-a527-f883229b618e/thumbnail,"La Caricature, no 442 (16 juin 1888), cover",Public,Image
,Accession:320240,,https://api.dc.library.northwestern.edu/api/v2/works/b8d89743-8888-4d08-9db1-2d8e4c087e01,Work,ark:/81985/n2ww77b5v,,,,https://dc.library.northwestern.edu/items/b8d89743-8888-4d08-9db1-2d8e4c087e01,La Parnasse contemporain,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Robida, Albert, 1848-1926|Robida, Albert, 1848-1926|Kolb, Eugene (Editor)|Robida, Albert, 1848-1926",2021-03-16T15:04:58.274738Z,Yves et Barret,,,"June 14, 1884",,inu-dil-8bb0aacb-09c3-4e62-9161-82736b8c1516.tif,,,caricatures,b8d89743-8888-4d08-9db1-2d8e4c087e01,,https://api.dc.library.northwestern.edu/api/v2/works/b8d89743-8888-4d08-9db1-2d8e4c087e01?as=iiif,2023-02-20T16:40:29.131197,None,None,,French,inu:dil-8bb0aacb-09c3-4e62-9161-82736b8c1516,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/52bc06f8-bc45-4d2a-8e5e-0a345d35bb96,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Caricatures and cartoons|Periodicals",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/b8d89743-8888-4d08-9db1-2d8e4c087e01/thumbnail,"La Caricature, no 233 (14 juin 1884), cover",Public,Image
,Accession:319982,,https://api.dc.library.northwestern.edu/api/v2/works/4cbbcf4c-eb54-425d-af3a-fbeba5ceee72,Work,ark:/81985/n26w96m9h,,,,https://dc.library.northwestern.edu/items/4cbbcf4c-eb54-425d-af3a-fbeba5ceee72,Consultation,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Lanos, Henri|Kolb, Eugene (Editor)",2021-03-15T20:43:48.644360Z,,,,"October 26, 1889",,inu-dil-fea9854a-5d66-49ef-81a9-daa3ff2077f4.tif,,,caricatures,4cbbcf4c-eb54-425d-af3a-fbeba5ceee72,,https://api.dc.library.northwestern.edu/api/v2/works/4cbbcf4c-eb54-425d-af3a-fbeba5ceee72?as=iiif,2023-02-20T16:40:29.410799,None,None,,French,inu:dil-fea9854a-5d66-49ef-81a9-daa3ff2077f4,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/3bff40ee-d000-4983-ac4a-5980bcd54b60,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/4cbbcf4c-eb54-425d-af3a-fbeba5ceee72/thumbnail,"La Caricature, no 513 (26 octobre 1889), cover",Public,Image
